timestamp,temperature,humidity,pressure,altitude
29:06:2026 06:10,19.1,89.7,916.7,836.6
29:06:2026 06:11,19.2,89.1,916.5,838.5
29:06:2026 06:12,19.2,87.8,916.0,843.3
29:06:2026 06:13,19.2,88.3,915.9,844.4
29:06:2026 06:14,19.1,89.1,916.3,840.1
29:06:2026 06:15,19.1,89.3,916.5,838.6
29:06:2026 06:16,19.1,89.3,916.5,838.8
29:06:2026 06:17,19.1,89.3,916.3,839.9
29:06:2026 06:18,19.1,89.4,916.1,842.5
29:06:2026 06:20,19.1,89.6,916.4,839.8
29:06:2026 06:21,19.1,89.4,916.4,839.8
29:06:2026 06:22,19.2,87.4,916.1,841.8
29:06:2026 06:23,19.1,87.8,916.1,842.6
29:06:2026 06:24,19.2,88.9,916.0,843.2
29:06:2026 06:25,19.1,89.1,915.9,843.7
29:06:2026 06:26,19.1,88.9,915.9,844.1
29:06:2026 06:27,19.1,88.9,915.9,843.8
29:06:2026 06:28,19.1,88.7,916.0,843.3
29:06:2026 06:29,19.1,89.1,915.9,843.6
29:06:2026 06:30,19.1,89.1,915.9,844.2
29:06:2026 06:32,19.1,88.0,915.7,845.4
29:06:2026 06:33,19.1,89.0,915.7,846.1
29:06:2026 06:34,19.1,89.3,915.8,844.9
29:06:2026 06:35,19.1,89.3,915.9,844.0
29:06:2026 06:36,19.1,89.3,915.9,844.1
29:06:2026 06:37,19.1,89.4,915.9,843.6
29:06:2026 06:38,19.0,89.5,916.0,843.5
29:06:2026 06:39,19.0,89.6,915.9,843.8
29:06:2026 06:40,19.0,89.8,915.8,844.5
29:06:2026 06:41,19.0,89.8,915.8,844.8
29:06:2026 06:43,19.0,89.7,915.9,844.2
29:06:2026 06:44,19.0,89.7,915.9,844.4
29:06:2026 06:45,19.0,89.6,915.8,844.9
29:06:2026 06:46,19.0,89.7,915.8,844.7
29:06:2026 06:47,19.0,89.6,915.8,844.5
29:06:2026 06:48,19.0,89.6,915.8,844.9
29:06:2026 06:49,19.0,89.7,915.8,845.3
29:06:2026 06:50,19.0,89.8,915.8,845.2
29:06:2026 06:51,19.0,89.7,915.8,845.3
29:06:2026 06:52,19.0,89.7,915.8,845.3
29:06:2026 06:53,19.0,89.8,915.8,845.0
29:06:2026 06:55,19.0,89.8,915.8,845.3
29:06:2026 06:56,19.0,89.9,915.7,845.6
29:06:2026 06:57,19.0,89.9,915.8,845.3
29:06:2026 06:58,19.0,89.9,915.8,844.6
29:06:2026 06:59,19.0,89.9,915.8,844.5
29:06:2026 07:00,19.0,89.8,915.8,844.9
29:06:2026 07:01,19.0,89.8,915.7,845.4
29:06:2026 07:02,19.0,89.9,915.7,845.6
29:06:2026 07:03,19.0,89.8,915.7,845.5
29:06:2026 07:04,19.0,89.8,915.9,844.3
29:06:2026 07:06,19.0,89.9,915.9,843.8
29:06:2026 07:07,19.0,90.0,915.9,843.7
29:06:2026 07:08,19.0,90.0,916.0,843.4
29:06:2026 07:09,18.9,90.1,916.0,843.0
29:06:2026 07:10,19.0,90.0,916.0,843.0
29:06:2026 07:11,18.9,90.1,916.0,843.1
29:06:2026 07:12,18.9,90.2,916.0,842.7
29:06:2026 07:13,19.0,89.3,916.1,842.3
29:06:2026 07:14,19.0,89.9,916.1,842.1
29:06:2026 07:15,19.0,89.7,916.1,842.0
29:06:2026 07:16,19.0,88.3,916.1,842.2
29:06:2026 07:18,19.0,86.4,916.1,842.5
29:06:2026 07:19,19.1,87.6,916.1,842.4
29:06:2026 07:20,19.1,88.5,916.1,842.3
29:06:2026 07:21,19.2,87.3,916.1,842.3
29:06:2026 07:22,19.2,87.6,916.2,841.5
29:06:2026 07:23,19.2,88.2,916.2,841.4
29:06:2026 07:24,19.2,88.4,916.2,841.6
29:06:2026 07:25,19.3,88.5,916.1,841.7
29:06:2026 07:26,19.3,88.5,916.1,842.0
29:06:2026 07:27,19.4,88.4,916.1,842.0
29:06:2026 07:28,19.4,88.4,916.2,841.6
29:06:2026 07:30,19.4,88.5,916.2,841.4
29:06:2026 07:31,19.4,88.2,916.3,840.7
29:06:2026 07:32,19.4,88.3,916.3,840.4
29:06:2026 07:33,19.5,88.3,916.3,840.7
29:06:2026 07:34,19.5,88.2,916.2,841.2
29:06:2026 07:35,19.5,88.3,916.1,841.9
29:06:2026 07:36,19.4,85.0,916.1,841.8
29:06:2026 07:37,19.4,87.7,916.1,841.8
29:06:2026 07:38,19.5,87.8,916.1,842.0
29:06:2026 07:39,19.5,87.9,916.1,842.1
29:06:2026 07:41,19.5,87.9,916.1,842.1
29:06:2026 07:42,19.7,88.0,916.1,841.8
29:06:2026 07:43,19.6,88.1,916.2,841.7
29:06:2026 07:44,19.6,88.1,916.2,841.1
29:06:2026 07:45,19.7,88.0,916.2,841.0
29:06:2026 07:46,19.7,88.0,916.3,840.8
29:06:2026 07:47,19.8,87.9,916.3,840.5
29:06:2026 07:48,19.8,87.8,916.3,840.5
29:06:2026 07:49,19.8,87.8,916.3,840.6
29:06:2026 07:50,19.8,87.9,916.3,840.4
29:06:2026 07:51,19.9,87.9,916.3,840.4
29:06:2026 07:53,19.9,87.9,916.3,840.5
29:06:2026 07:54,19.9,87.7,916.3,840.5
29:06:2026 07:55,20.0,87.6,916.3,840.7
29:06:2026 07:56,19.9,87.5,916.2,841.1
29:06:2026 07:57,20.0,87.7,916.2,840.9
29:06:2026 07:58,20.0,87.5,916.3,840.6
29:06:2026 07:59,19.9,87.7,916.3,840.4
29:06:2026 08:00,20.0,87.5,916.3,840.0
29:06:2026 08:01,20.1,87.4,916.4,839.8
29:06:2026 08:02,20.1,87.3,916.4,839.5
29:06:2026 08:04,20.2,86.8,916.3,840.0
29:06:2026 08:05,20.1,86.8,916.3,840.0
29:06:2026 08:06,20.2,86.6,916.4,839.4
29:06:2026 08:07,20.2,86.5,916.4,839.5
29:06:2026 08:08,20.3,86.5,916.5,838.2
29:06:2026 08:09,20.3,86.5,916.6,837.6
29:06:2026 08:10,20.4,86.1,916.6,837.6
29:06:2026 08:11,20.4,86.2,916.6,837.3
29:06:2026 08:12,20.4,86.1,916.7,836.9
29:06:2026 08:13,20.4,85.9,916.7,836.5
29:06:2026 08:14,20.5,86.0,916.8,836.2
29:06:2026 08:16,20.5,85.7,916.8,836.0
29:06:2026 08:17,20.5,85.7,916.8,836.3
29:06:2026 08:18,20.5,85.4,916.7,836.6
29:06:2026 08:19,20.6,85.5,916.8,836.3
29:06:2026 08:20,20.6,85.3,916.8,835.8
29:06:2026 08:21,20.6,85.3,916.8,836.1
29:06:2026 08:22,20.6,85.1,916.7,837.0
29:06:2026 08:23,20.6,84.5,916.7,837.0
29:06:2026 08:24,20.6,84.6,916.7,836.4
29:06:2026 08:25,20.6,85.2,916.8,836.0
29:06:2026 08:27,20.6,85.4,916.7,836.9
29:06:2026 08:28,20.5,84.3,916.6,837.4
29:06:2026 08:29,20.6,85.0,916.6,837.8
29:06:2026 08:30,20.6,85.4,916.6,838.1
29:06:2026 08:31,20.7,85.1,916.5,838.4
29:06:2026 08:32,20.6,85.3,916.5,838.5
29:06:2026 08:33,20.6,85.5,916.5,838.9
29:06:2026 08:34,20.6,85.3,916.4,839.8
29:06:2026 08:35,20.6,85.3,916.3,840.4
29:06:2026 08:36,20.6,85.4,916.3,840.4
29:06:2026 08:38,20.6,85.3,916.3,840.5
29:06:2026 08:39,20.6,85.7,916.3,840.5
29:06:2026 08:40,20.6,85.7,916.3,840.4
29:06:2026 08:41,20.5,85.5,916.4,839.6
29:06:2026 08:42,20.6,85.6,916.4,839.2
29:06:2026 08:43,20.5,86.0,916.5,838.6
29:06:2026 08:44,20.5,86.0,916.5,838.2
29:06:2026 08:45,20.5,86.1,916.5,838.1
29:06:2026 08:46,20.6,86.3,916.5,838.4
29:06:2026 08:47,20.6,86.0,916.6,838.1
29:06:2026 08:48,20.6,86.2,916.6,837.7
29:06:2026 08:50,20.6,86.1,916.6,837.8
29:06:2026 08:51,20.6,85.9,916.6,837.8
29:06:2026 08:52,20.6,86.0,916.6,837.6
29:06:2026 08:53,20.6,86.1,916.7,837.2
29:06:2026 08:54,20.6,85.9,916.7,836.8
29:06:2026 08:55,20.6,85.9,916.7,836.5
29:06:2026 08:56,20.6,86.1,916.7,836.3
29:06:2026 08:57,20.6,86.1,916.8,836.1
29:06:2026 08:58,20.6,86.3,916.8,836.1
29:06:2026 08:59,20.6,86.4,916.8,836.0
29:06:2026 09:00,20.6,86.0,916.8,836.2
29:06:2026 09:01,20.7,86.1,916.8,836.1
29:06:2026 09:03,20.7,85.9,916.8,835.8
29:06:2026 09:04,20.6,86.4,916.8,835.6
29:06:2026 09:05,20.7,86.3,916.9,835.1
29:06:2026 09:06,20.6,86.4,916.9,834.9
29:06:2026 09:07,20.7,86.4,916.9,834.6
29:06:2026 09:08,20.6,85.7,917.0,834.3
29:06:2026 09:09,20.6,86.3,917.0,833.8
29:06:2026 09:10,20.7,86.1,917.1,833.1
29:06:2026 09:11,20.6,86.3,917.1,832.8
29:06:2026 09:12,20.7,86.4,917.2,832.5
29:06:2026 09:14,20.7,86.4,917.2,832.4
29:06:2026 09:15,20.7,86.3,917.2,832.2
29:06:2026 09:16,20.7,86.2,917.2,832.0
29:06:2026 09:17,20.8,85.7,917.2,832.2
29:06:2026 09:18,20.8,85.7,917.2,832.4
29:06:2026 09:19,20.7,86.2,917.1,832.9
29:06:2026 09:20,20.7,86.3,917.1,833.2
29:06:2026 09:21,20.7,86.4,917.1,833.4
29:06:2026 09:22,20.7,86.3,917.1,833.4
29:06:2026 09:23,20.7,86.4,917.1,833.2
29:06:2026 09:24,20.7,86.2,917.1,833.2
29:06:2026 09:26,20.7,86.4,917.1,833.0
29:06:2026 09:27,20.8,86.0,917.2,832.5
29:06:2026 09:28,20.7,86.0,917.2,832.5
29:06:2026 09:29,20.8,86.2,917.2,832.3
29:06:2026 09:30,20.9,85.6,917.2,832.1
29:06:2026 09:31,20.8,85.7,917.2,832.1
29:06:2026 09:32,20.8,85.9,917.2,832.4
29:06:2026 09:33,20.8,85.9,917.1,832.7
29:06:2026 09:34,20.7,86.2,917.1,833.0
29:06:2026 09:35,20.7,86.4,917.1,833.0
29:06:2026 09:36,20.8,86.4,917.1,833.0
29:06:2026 09:38,20.8,86.1,917.1,833.6
29:06:2026 09:39,20.8,86.3,917.0,833.9
29:06:2026 09:40,20.8,86.3,917.0,834.1
29:06:2026 09:41,20.8,86.3,917.0,834.1
29:06:2026 09:42,20.8,86.1,917.0,833.9
29:06:2026 09:43,20.8,86.2,917.1,833.5
29:06:2026 09:44,20.9,86.0,917.1,833.6
29:06:2026 09:45,20.9,85.7,917.1,833.6
29:06:2026 09:46,20.9,85.5,917.0,833.9
29:06:2026 09:47,20.9,85.6,917.0,834.3
29:06:2026 09:48,20.9,85.7,917.0,834.4
29:06:2026 09:50,20.9,85.7,917.0,834.0
29:06:2026 09:51,20.8,85.8,917.0,833.9
29:06:2026 09:52,20.9,85.6,917.0,834.0
29:06:2026 09:53,20.9,85.7,917.0,834.0
29:06:2026 09:54,20.9,85.6,917.1,833.6
29:06:2026 10:25,20.7,86.4,917.1,832.7
